"log2FoldChange","pval","padj","anno.GeneID","anno.symbol","anno.chr","anno.locstart","anno.locend","foldChange"
-3.2428368,8.996179e-15,6.060854e-12,ENSG00000168028.9,RPSA,3, 39448180, 39454033,  -9.466537
-3.2286432,8.749961e-18,1.547431e-14,ENSG00000143947.8,RPS27A,2, 55459039, 55462989,  -9.373860
-3.2233014,2.997055e-05,6.473639e-04,ENSG00000134056.7,MRPS36,5, 68513587, 68525956,  -9.339216
-3.2088169,1.244415e-03,1.056782e-02,ENSG00000184110.10,EIF3C,16, 28699879, 28747051,  -9.245920
-3.2065259,6.776896e-04,6.690825e-03,ENSG00000162461.7,SLC25A34,1, 16062900, 16067891,  -9.231249
-3.1536781,9.246061e-08,8.494368e-06,ENSG00000147123.10,NDUFB11,X, 47001615, 47004903,  -8.899215
-3.1499624,2.856702e-07,2.030986e-05,ENSG00000214706.6,IFRD2,3, 50325163, 50330349,  -8.876325
-3.1425092,7.892683e-04,7.454317e-03,ENSG00000100918.8,REC8,14, 24641062, 24649463,  -8.830586
-3.1249691,4.788709e-03,2.806647e-02,ENSG00000213901.6,SLC23A3,2,219940051,220035549,  -8.723875
-3.1053312,1.833828e-04,2.571357e-03,ENSG00000258890.2,CEP95,17, 62502706, 62538579,  -8.605931
-3.0988399,2.943069e-04,3.614457e-03,ENSG00000222046.2,DCDC2B,1, 32674695, 32681797,  -8.567296
-3.0837190,9.968856e-17,1.410394e-13,ENSG00000114391.8,RPL24,3,101399935,101405626,  -8.477971
-3.0576219,7.124471e-03,3.745709e-02,ENSG00000269515.1,AL137026.1,10, 44873687, 44878739,  -8.325991
-3.0527338,6.781647e-04,6.690847e-03,ENSG00000243449.2,C4orf48,4,  2043689,  2045697,  -8.297828
-3.0384415,1.165822e-06,5.911846e-05,ENSG00000204392.6,LSM2,6, 31765173, 31774761,  -8.216030
-3.0331616,1.745893e-03,1.349776e-02,ENSG00000184163.3,FAM132A,1,  1177826,  1182102,  -8.186017
-3.0308640,4.499178e-06,1.567842e-04,ENSG00000204592.5,HLA-E,6, 30457244, 30461982,  -8.172990
-3.0283025,9.936825e-08,8.954535e-06,ENSG00000129968.11,ABHD17A,19,  1876809,  1885546,  -8.158492
-3.0218591,2.701284e-04,3.400158e-03,ENSG00000146574.11,CCZ1B,7,  6833765,  6866401,  -8.122135
-3.0197158,4.989337e-03,2.897748e-02,ENSG00000158517.9,NCF1,7, 74188309, 74203659,  -8.110078
-3.0001064,7.234356e-04,7.010388e-03,ENSG00000204790.8,CBWD6,9, 69204538, 69269662,  -8.000590
-2.9832858,8.772141e-08,8.161030e-06,ENSG00000101940.13,WDR13,X, 48448430, 48463581,  -7.907852
-2.9419141,1.428608e-04,2.145642e-03,ENSG00000185973.6,TMLHE,X,154719776,154899605,  -7.684302
-2.9371359,5.726163e-04,5.857828e-03,ENSG00000151650.7,VENTX,10,135050908,135055433,  -7.658893
-2.9265704,1.897538e-07,1.525362e-05,ENSG00000117289.7,TXNIP,1,145438469,145442635,  -7.603008
-2.9238355,3.420488e-03,2.200685e-02,ENSG00000149582.11,TMEM25,11,118401756,118417995,  -7.588609
-2.9166115,3.088709e-14,1.680733e-11,ENSG00000177954.7,RPS27,1,153963235,153964626,  -7.550706
-2.9060791,9.969372e-05,1.625115e-03,ENSG00000147437.5,GNRH1,8, 25276776, 25282170,  -7.495783
-2.9003966,4.369255e-05,8.682054e-04,ENSG00000215788.5,TNFRSF25,1,  6521211,  6526255,  -7.466316
-2.8997288,3.344708e-03,2.161760e-02,ENSG00000256525.2,POLG2,17, 62473902, 62493154,  -7.462861
-2.8985118,3.927596e-06,1.443315e-04,ENSG00000204348.5,DXO,6, 31937587, 31940069,  -7.456568
-2.8890491,8.645517e-03,4.317570e-02,ENSG00000250067.7,YJEFN3,19, 19627036, 19648390,  -7.407820
-2.8728559,2.230668e-08,2.733846e-06,ENSG00000112511.13,PHF1,6, 33378176, 33384230,  -7.325138
-2.8621453,2.644243e-06,1.075021e-04,ENSG00000131795.8,RBM8A,1,145507598,145513536,  -7.270957
-2.8521895,3.267869e-07,2.233517e-05,ENSG00000213722.4,DDAH2,6, 31694815, 31698394,  -7.220954
-2.8171201,4.656963e-03,2.750757e-02,ENSG00000243716.6,NPIPB5,16, 22490442, 22547842,  -7.047542
-2.8120057,5.475835e-03,3.091465e-02,ENSG00000197599.8,CCDC154,16,  1484384,  1494557,  -7.022602
-2.8084668,3.855423e-15,3.030362e-12,ENSG00000198695.2,MT-ND6,MT,    14149,    14673,  -7.005397
-2.8059850,4.017285e-04,4.543289e-03,ENSG00000131089.9,ARHGEF9,X, 62854847, 63005426,  -6.993356
-2.7939133,1.005331e-14,6.465194e-12,ENSG00000140988.11,RPS2,16,  2012053,  2014861,  -6.935084
-2.7796674,3.705476e-06,1.382540e-04,ENSG00000175602.2,CCDC85B,11, 65657875, 65659105,  -6.866940
-2.7777366,1.442828e-04,2.159919e-03,ENSG00000197182.8,FLJ27365,22, 46449749, 46509808,  -6.857756
-2.7751378,9.089092e-04,8.328528e-03,ENSG00000141698.12,NT5C3B,17, 39981335, 39992523,  -6.845414
-2.7659409,4.365018e-03,2.625692e-02,ENSG00000203392.2,AC105020.1,15, 75970672, 75973093,  -6.801915
-2.7621286,2.836255e-05,6.240644e-04,ENSG00000183798.4,EMILIN3,20, 39988606, 39995467,  -6.783964
-2.7585636,4.463746e-03,2.665812e-02,ENSG00000110665.7,C11orf21,11,  2316875,  2324279,  -6.767222
-2.7502116,5.919813e-09,1.021384e-06,ENSG00000167283.3,ATP5L,11,118271869,118302211,  -6.728158
-2.7489733,2.912239e-07,2.039720e-05,ENSG00000197956.5,S100A6,1,153507075,153508720,  -6.722386
-2.7227193,2.771499e-03,1.892431e-02,ENSG00000140859.11,KIFC3,16, 57792129, 57896957,  -6.601159
-2.7217660,6.097490e-11,1.760557e-08,ENSG00000115268.5,RPS15,19,  1438358,  1440583,  -6.596798
-2.7205421,5.432712e-03,3.075445e-02,ENSG00000102878.11,HSF4,16, 67197288, 67203848,  -6.591204
-2.7083566,1.743983e-03,1.349037e-02,ENSG00000160323.14,ADAMTS13,9,136279478,136324508,  -6.535767
-2.7061661,4.331565e-03,2.614462e-02,ENSG00000102032.8,RENBP,X,153200716,153210232,  -6.525851
-2.6954083,1.543775e-03,1.240180e-02,ENSG00000243279.2,PRAF2,X, 48928813, 48931730,  -6.477371
-2.6925849,2.149188e-04,2.874958e-03,ENSG00000250479.4,CHCHD10,22, 24108021, 24110630,  -6.464706
-2.6838333,9.070618e-03,4.459038e-02,ENSG00000267913.1,AP001055.1,21, 45587818, 45593580,  -6.425609
-2.6821178,7.733929e-04,7.338674e-03,ENSG00000204386.6,NEU1,6, 31825436, 31830683,  -6.417973
-2.6758643,1.703895e-03,1.329667e-02,ENSG00000196739.10,COL27A1,9,116917840,117074791,  -6.390214
-2.6733094,3.382085e-06,1.289750e-04,ENSG00000160072.15,ATAD3B,1,  1407143,  1433228,  -6.378908
-2.6688917,2.258494e-12,8.635994e-10,ENSG00000117616.13,C1orf63,1, 25568728, 25664704,  -6.359405
-2.6527068,3.808538e-15,3.030362e-12,ENSG00000188846.9,RPL14,3, 40498783, 40503861,  -6.288460
-2.6498754,9.018674e-03,4.444012e-02,ENSG00000100276.9,RASL10A,22, 29708922, 29715668,  -6.276131
-2.6441306,6.064078e-13,2.523370e-10,ENSG00000065978.13,YBX1,1, 43148098, 43168020,  -6.251189
-2.6387028,5.647834e-03,3.165831e-02,ENSG00000005513.9,SOX8,16,  1031808,  1036979,  -6.227715
-2.6305060,9.183972e-03,4.508495e-02,ENSG00000168071.17,CCDC88B,11, 64107695, 64125006,  -6.192431
-2.6219310,7.128939e-07,4.034409e-05,ENSG00000101104.8,PABPC1L,20, 43538703, 43587676,  -6.155735
-2.6163277,2.190777e-03,1.591125e-02,ENSG00000142303.9,ADAMTS10,19,  8645126,  8675620,  -6.131872
-2.6087463,1.037808e-05,2.955942e-04,ENSG00000204387.8,C6orf48,6, 31802385, 31807541,  -6.099734
-2.6043085,1.501250e-05,3.911544e-04,ENSG00000225190.4,PLEKHM1,17, 43513266, 43568115,  -6.081000
-2.5913884,2.561446e-07,1.877063e-05,ENSG00000233927.4,RPS28,19,  8386042,  8388224,  -6.026784
-2.5883574,2.681072e-05,6.064326e-04,ENSG00000122674.8,CCZ1,7,  5938356,  5965605,  -6.014136
-2.5873957,1.454675e-04,2.170965e-03,ENSG00000198814.8,GK,X, 30671476, 30748725,  -6.010128
-2.5704619,4.376159e-03,2.629040e-02,ENSG00000204304.7,PBX2,6, 32152512, 32157963,  -5.939996
-2.5693827,1.406286e-04,2.127929e-03,ENSG00000137965.6,IFI44,1, 79115481, 79129763,  -5.935554
-2.5680789,4.967064e-15,3.698633e-12,ENSG00000197958.8,RPL12,9,130209953,130213684,  -5.930192
-2.5664481,2.280016e-07,1.739952e-05,ENSG00000169062.10,UPF3A,13,115047059,115071283,  -5.923493
-2.5503401,1.084582e-03,9.524930e-03,ENSG00000147155.6,EBP,X, 48379546, 48387104,  -5.857724
-2.5405019,2.622725e-03,1.823406e-02,ENSG00000178685.9,PARP10,8,145051321,145086940,  -5.817914
-2.5398820,1.301152e-10,3.681740e-08,ENSG00000213741.4,RPS29,14, 50043390, 50065408,  -5.815415
-2.5363753,9.515489e-08,8.675460e-06,ENSG00000106615.5,RHEB,7,151163098,151217206,  -5.801296
-2.5305862,6.365115e-04,6.377159e-03,ENSG00000189171.9,S100A13,1,153591263,153606568,  -5.778064
-2.5188264,8.205023e-05,1.391903e-03,ENSG00000108773.6,KAT2A,17, 40265126, 40273376,  -5.731157
-2.5145291,1.820441e-06,8.254999e-05,ENSG00000172785.14,CBWD1,9,   121041,   188979,  -5.714111
-2.4918644,3.784393e-04,4.335352e-03,ENSG00000187608.5,ISG15,1,   948803,   949920,  -5.625044
-2.4863962,8.963134e-03,4.423285e-02,ENSG00000183807.6,FAM162B,6,117073363,117086886,  -5.603764
-2.4780156,4.216854e-04,4.719359e-03,ENSG00000141933.8,TPGS1,19,   507299,   519654,  -5.571306
-2.4744427,2.238427e-07,1.721155e-05,ENSG00000108465.10,CDK5RAP3,17, 46045176, 46059140,  -5.557526
-2.4506732,2.697493e-03,1.856200e-02,ENSG00000118495.14,PLAGL1,6,144261437,144385735,  -5.466711
-2.4449773,1.747542e-03,1.350313e-02,ENSG00000075826.12,SEC31B,10,102246399,102289628,  -5.445171
-2.4348657,5.036117e-07,3.084458e-05,ENSG00000204590.8,GNL1,6, 30509154, 30524951,  -5.407140
-2.4313192,2.875742e-03,1.943170e-02,ENSG00000178896.6,EXOSC4,8,145133529,145135550,  -5.393864
-2.4243701,3.462072e-03,2.219550e-02,ENSG00000165028.7,NIPSNAP3B,9,107526438,107539738,  -5.367946
-2.4219668,3.156915e-03,2.080581e-02,ENSG00000127920.5,GNG11,7, 93551011, 93557922,  -5.359011
-2.4218552,2.801510e-06,1.117362e-04,ENSG00000142188.12,TMEM50B,21, 34804792, 34852318,  -5.358597
-2.4218477,3.137711e-03,2.074408e-02,ENSG00000165443.7,PHYHIPL,10, 60936350, 61007534,  -5.358569
-2.4083360,5.518418e-06,1.837049e-04,ENSG00000196937.6,FAM3C,7,120988905,121036418,  -5.308617
-2.4072713,2.457215e-03,1.741717e-02,ENSG00000170262.8,MRAP,21, 33664124, 33687095,  -5.304701
-2.3914957,2.612832e-15,2.464423e-12,ENSG00000114942.9,EEF1B2,2,207024309,207027652,  -5.247011
-2.3913767,1.350016e-09,2.808828e-07,ENSG00000134884.9,ARGLU1,13,107194021,107220512,  -5.246578
-2.3882630,6.178469e-03,3.384165e-02,ENSG00000220201.3,ZGLP1,19, 10415479, 10420556,  -5.235266
-2.3829475,1.682674e-03,1.321808e-02,ENSG00000141140.12,MYO19,17, 34851477, 34899284,  -5.216013
-2.3783941,8.750533e-05,1.470339e-03,ENSG00000160256.8,FAM207A,21, 46359925, 46396904,  -5.199577
-2.3740699,1.920071e-16,1.940369e-13,ENSG00000170144.14,HNRNPA3,2,178077291,178088686,  -5.184015
-2.3736787,2.048968e-07,1.628584e-05,ENSG00000100764.9,PSMC1,14, 90722839, 90738968,  -5.182609
-2.3558499,1.624204e-05,4.155378e-04,ENSG00000167702.7,KIFC2,8,145691426,145699585,  -5.118957
-2.3420906,1.625996e-09,3.250284e-07,ENSG00000149091.11,DGKZ,11, 46354455, 46402104,  -5.070368
-2.3407092,1.186802e-16,1.526443e-13,ENSG00000167526.9,RPL13,16, 89627065, 89630950,  -5.065516
-2.3378366,3.559547e-04,4.137129e-03,ENSG00000148291.5,SURF2,9,136223428,136228045,  -5.055440
-2.3335790,5.842751e-10,1.377721e-07,ENSG00000172809.8,RPL38,17, 72199721, 72206794,  -5.040543
-2.3285235,3.398484e-04,4.013502e-03,ENSG00000204536.9,CCHCR1,6, 31110216, 31126015,  -5.022910
-2.3136382,8.091656e-09,1.331172e-06,ENSG00000221978.7,CCNL2,1,  1321091,  1334708,  -4.971352
-2.3125218,3.504534e-07,2.327800e-05,ENSG00000076928.13,ARHGEF1,19, 42387228, 42434302,  -4.967506
-2.3108202,3.170266e-09,5.825054e-07,ENSG00000215021.4,PHB2,12,  7074490,  7079988,  -4.961651
-2.3071400,3.437360e-03,2.209531e-02,ENSG00000240038.2,AMY2B,1,104096437,104122156,  -4.949010
-2.3009245,4.769354e-12,1.645776e-09,ENSG00000189403.10,HMGB1,13, 31032884, 31191734,  -4.927734
-2.2894535,1.040267e-06,5.410920e-05,ENSG00000131174.4,COX7B,X, 77154935, 77162870,  -4.888709
-2.2800005,6.051744e-09,1.031567e-06,ENSG00000172115.4,CYCS,7, 25159710, 25164980,  -4.856781
-2.2581233,8.604166e-09,1.362100e-06,ENSG00000171314.8,PGAM1,10, 99185917, 99193198,  -4.783688
-2.2380475,2.157250e-03,1.571615e-02,ENSG00000160360.7,GPSM1,9,139221932,139254057,  -4.717582
-2.2359247,1.131354e-04,1.788424e-03,ENSG00000266714.2,MYO15B,17, 73584139, 73622929,  -4.710645
-2.2285008,1.657537e-04,2.380796e-03,ENSG00000160973.7,FOXH1,8,145698795,145701718,  -4.686467
-2.2207115,5.053700e-03,2.918357e-02,ENSG00000186281.8,GPAT2,2, 96687694, 96705199,  -4.661233
-2.2131354,3.131986e-06,1.220698e-04,ENSG00000117360.8,PRPF3,1,150293925,150325671,  -4.636819
-2.2121199,4.780135e-03,2.805033e-02,ENSG00000177989.9,ODF3B,22, 50968139, 50971009,  -4.633556
-2.2089841,1.553992e-03,1.245659e-02,ENSG00000074935.9,TUBE1,6,112391980,112408732,  -4.623496
-2.1997888,2.791640e-03,1.901648e-02,ENSG00000180089.4,TMEM86B,19, 55738007, 55741647,  -4.594121
-2.1884685,3.307646e-11,1.063558e-08,ENSG00000166441.8,RPL27A,11,  8703958,  8736306,  -4.558214
-2.1865022,3.684678e-03,2.334565e-02,ENSG00000213139.3,CRYGS,3,186256230,186264491,  -4.552005
-2.1845853,5.437947e-11,1.636938e-08,ENSG00000087086.9,FTL,19, 49468558, 49470135,  -4.545961
-2.1816560,4.623722e-04,5.032033e-03,ENSG00000165775.13,FUNDC2,X,154254255,154288578,  -4.536740
-2.1695570,1.248394e-04,1.932415e-03,ENSG00000094631.14,HDAC6,X, 48659784, 48683392,  -4.498852
-2.1639994,7.759995e-03,3.993758e-02,ENSG00000212123.3,PRR22,19,  5782971,  5784776,  -4.481555
-2.1559806,2.823375e-04,3.510115e-03,ENSG00000132530.12,XAF1,17,  6658766,  6678966,  -4.456715
-2.1540846,8.644119e-04,8.003730e-03,ENSG00000166343.5,MSS51,10, 75183339, 75193319,  -4.450862
-2.1526443,1.831132e-03,1.399614e-02,ENSG00000140398.9,NEIL1,15, 75639296, 75647592,  -4.446420
-2.1477454,3.094570e-13,1.412322e-10,ENSG00000181163.9,NPM1,5,170814120,170838141,  -4.431347
-2.1291197,3.237144e-07,2.223258e-05,ENSG00000204370.4,SDHD,11,111957497,111990353,  -4.374505
-2.1273553,4.477846e-04,4.930160e-03,ENSG00000169660.11,HEXDC,17, 80376194, 80400521,  -4.369158
-2.1257794,1.037832e-03,9.217353e-03,ENSG00000204344.10,STK19,6, 31938868, 31950598,  -4.364388
-2.1248716,8.664761e-09,1.362100e-06,ENSG00000198840.2,MT-ND3,MT,    10059,    10404,  -4.361643
-2.1240433,2.424758e-08,2.897826e-06,ENSG00000125503.8,PPP1R12C,19, 55602281, 55628927,  -4.359139
-2.1129990,3.170290e-03,2.084259e-02,ENSG00000013563.9,DNASE1L1,X,153629579,153640449,  -4.325896
-2.1036548,1.232384e-05,3.353034e-04,ENSG00000099849.10,RASSF7,11,   560404,   564021,  -4.297968
-2.1004129,2.989364e-05,6.466899e-04,ENSG00000109536.7,FRG1,4,190861943,190884359,  -4.288321
-2.0937271,1.552522e-05,4.015555e-04,ENSG00000173559.8,NABP1,2,192542794,192561385,  -4.268494
-2.0894772,1.120601e-07,9.847367e-06,ENSG00000232112.3,TMA7,3, 48481667, 48485616,  -4.255938
-2.0764913,4.488501e-04,4.931320e-03,ENSG00000182325.6,FBXL6,8,145579091,145583036,  -4.217802
-2.0709915,1.019269e-03,9.092443e-03,ENSG00000196502.7,SULT1A1,16, 28616903, 28634946,  -4.201753
-2.0571072,4.389367e-03,2.634120e-02,ENSG00000091592.11,NLRP1,17,  5402747,  5522744,  -4.161510
-2.0501926,1.631115e-09,3.250284e-07,ENSG00000205542.6,TMSB4X,X, 12993227, 12995346,  -4.141613
-2.0475412,3.462234e-03,2.219550e-02,ENSG00000102030.11,NAA10,X,153194695,153200676,  -4.134008
-2.0392064,4.154712e-06,1.507202e-04,ENSG00000168259.10,DNAJC7,17, 40128451, 40173394,  -4.110194
-2.0382894,2.688731e-07,1.930973e-05,ENSG00000118292.4,C1orf54,1,150240600,150253327,  -4.107582
-2.0354748,1.776554e-03,1.364532e-02,ENSG00000268218.1,AC137932.1,16, 89334512, 89339452,  -4.099576
-2.0315943,6.363152e-03,3.445307e-02,ENSG00000205246.4,RPSAP58,19, 23945807, 24010937,  -4.088564
-2.0309245,1.677797e-05,4.258558e-04,ENSG00000148362.6,C9orf142,9,139886870,139888436,  -4.086666
-2.0277828,3.406319e-03,2.193564e-02,ENSG00000155026.12,RSPH10B,7,  5965181,  6010314,  -4.077777
-2.0255955,4.302186e-03,2.603393e-02,ENSG00000137700.12,SLC37A4,11,118894824,118901616,  -4.071599
-2.0204908,1.226003e-08,1.717375e-06,ENSG00000204560.5,DHX16,6, 30620896, 30640814,  -4.057218
-2.0191570,5.718867e-03,3.194257e-02,ENSG00000225828.1,FAM229A,1, 32826871, 32829879,  -4.053469
-2.0156658,4.336732e-06,1.536294e-04,ENSG00000109046.10,WSB1,17, 25621102, 25640657,  -4.043671
-2.0152902,4.926190e-04,5.286078e-03,ENSG00000106538.5,RARRES2,7,150035408,150038763,  -4.042619
-2.0150011,1.178107e-11,3.876246e-09,ENSG00000105372.2,RPS19,19, 42363988, 42376994,  -4.041809
-2.0144984,6.288504e-04,6.318875e-03,ENSG00000180900.12,SCRIB,8,144873090,144897549,  -4.040401
-2.0141858,2.982552e-03,1.994194e-02,ENSG00000165138.12,ANKS6,9,101493611,101559247,  -4.039525
-2.0066868,2.573864e-07,1.877063e-05,ENSG00000127314.13,RAP1B,12, 69004619, 69054372,  -4.018583
