"log2FoldChange","pval","padj","anno.GeneID","anno.symbol","anno.chr","anno.locstart","anno.locend","foldChange"
-4.8432156,8.903826e-05,6.379324e-04,ENSG00000181085.10,MAPK15,8,144798429,144804628, -28.704710
-4.7567608,1.856037e-10,1.420838e-08,ENSG00000198918.7,RPL39,X,118920467,118925606, -27.035081
-4.7564758,6.613329e-10,3.901864e-08,ENSG00000185864.12,NPIPB4,16, 21845890, 21892148, -27.029742
-4.7462867,7.963705e-14,2.368471e-11,ENSG00000204435.9,CSNK2B,6, 31633013, 31638120, -26.839514
-4.7116152,1.427152e-03,6.019467e-03,ENSG00000206172.4,HBA1,16,   226679,   227521, -26.202185
-4.7082847,4.794853e-09,2.002160e-07,ENSG00000160999.8,SH2B2,7,101928405,101962178, -26.141765
-4.6715920,1.913944e-09,9.718559e-08,ENSG00000203827.7,NBPF16,1,148739443,148758311, -25.485275
-4.6110519,5.375306e-20,4.607902e-17,ENSG00000109475.12,RPL34,4,109541722,109551568, -24.437960
-4.6090314,2.132591e-09,1.042894e-07,ENSG00000102878.11,HSF4,16, 67197288, 67203848, -24.403758
-4.5778740,3.270935e-10,2.259116e-08,ENSG00000204520.8,MICA,6, 31371356, 31383092, -23.882369
-4.5677581,2.550536e-23,4.646120e-20,ENSG00000231500.2,RPS18,6, 33239787, 33244287, -23.715496
-4.5384468,5.435314e-12,7.920883e-10,ENSG00000234769.4,WASH4P,16,    64043,    69452, -23.238529
-4.5370970,1.812552e-07,3.990078e-06,ENSG00000163041.5,H3F3A,1,226249552,226259702, -23.216796
-4.5042552,8.281872e-28,4.023057e-24,ENSG00000170889.9,RPS9,19, 54704610, 54752862, -22.694255
-4.4778784,1.033307e-11,1.368944e-09,ENSG00000186166.4,CCDC84,11,118868852,118886501, -22.283105
-4.4632568,9.165794e-17,5.565546e-14,ENSG00000197728.5,RPS26,12, 56435637, 56438116, -22.058409
-4.3608456,2.030303e-09,1.012586e-07,ENSG00000269018.1,AP001362.1,11, 65358665, 65359947, -20.546853
-4.3418129,1.886065e-12,3.351906e-10,ENSG00000099290.11,FAM21A,10, 51827648, 51893269, -20.277571
-4.3298872,2.069506e-11,2.319916e-09,ENSG00000254206.1,NPIPB11,16, 29392675, 29415350, -20.110642
-4.3056225,4.355679e-16,2.441358e-13,ENSG00000180879.9,SSR4,X,153058971,153063960, -19.775228
-4.3046534,2.468748e-05,2.205829e-04,ENSG00000167968.8,DNASE1L2,16,  2285817,  2288712, -19.761950
-4.2954112,3.795303e-19,3.072719e-16,ENSG00000137312.10,FLOT1,6, 30695486, 30710510, -19.635755
-4.2827173,1.178908e-07,2.778663e-06,ENSG00000196436.7,NPIPB15,16, 74411776, 74425978, -19.463743
-4.2826058,3.588998e-16,2.092099e-13,ENSG00000161970.8,RPL26,17,  8280838,  8286531, -19.462239
-4.2656531,1.267237e-15,6.595517e-13,ENSG00000204356.7,NELFE,6, 31919864, 31926887, -19.234883
-4.2518999,1.039726e-06,1.652337e-05,ENSG00000177990.7,DPY19L2,12, 63952693, 64062719, -19.052387
-4.2076942,8.655776e-08,2.127161e-06,ENSG00000111664.6,GNB3,12,  6949118,  6956557, -18.477455
-4.2061098,2.461775e-07,5.169372e-06,ENSG00000160323.14,ADAMTS13,9,136279478,136324508, -18.457175
-4.1822547,1.087069e-06,1.711188e-05,ENSG00000009950.11,MLXIPL,7, 73007524, 73038873, -18.154492
-4.1803358,6.288975e-04,3.076510e-03,ENSG00000172236.12,TPSAB1,16,  1290697,  1292555, -18.130362
-4.1325733,6.186397e-07,1.097198e-05,ENSG00000131042.9,LILRB2,19, 54777675, 54785039, -17.539957
-4.0849519,4.789810e-05,3.862861e-04,ENSG00000152076.14,CCDC74B,2,130896860,130902707, -16.970437
-4.0459958,1.980452e-07,4.314071e-06,ENSG00000176681.10,LRRC37A,17, 44370099, 44415160, -16.518328
-4.0369063,7.760759e-23,1.130975e-19,ENSG00000229117.4,RPL41,12, 56510370, 56511727, -16.414584
-4.0103002,3.274378e-06,4.178416e-05,ENSG00000164687.6,FABP5,8, 82192598, 82197012, -16.114642
-3.9944060,3.195789e-06,4.099668e-05,ENSG00000158427.10,TMSB15B,X,103173479,103229570, -15.938081
-3.9771418,4.909973e-07,9.080334e-06,ENSG00000099984.6,GSTT2,22, 24322339, 24326106, -15.748493
-3.9736781,1.827798e-10,1.416835e-08,ENSG00000134056.7,MRPS36,5, 68513587, 68525956, -15.710728
-3.9717353,1.286885e-07,2.979562e-06,ENSG00000184682.5,C11orf89,11,  1910375,  1912084, -15.689585
-3.9579370,3.223957e-11,3.429396e-09,ENSG00000177943.9,MAMDC4,9,139745395,139755249, -15.540242
-3.9577470,1.977843e-05,1.842910e-04,ENSG00000223865.6,HLA-DPB1,6, 33043703, 33054978, -15.538195
-3.9571248,1.917035e-05,1.794281e-04,ENSG00000174093.6,RP11-1407O15.2,17, 36337717, 36421858, -15.531495
-3.9270063,5.453080e-14,1.765950e-11,ENSG00000101940.13,WDR13,X, 48448430, 48463581, -15.210612
-3.8891850,8.496704e-22,9.524805e-19,ENSG00000129968.11,ABHD17A,19,  1876809,  1885546, -14.817036
-3.8872752,7.455675e-12,1.025015e-09,ENSG00000066379.10,ZNRD1,6, 30026676, 30032686, -14.797435
-3.8249538,7.745540e-08,1.940122e-06,ENSG00000234745.5,HLA-B,6, 31321649, 31324965, -14.171826
-3.8171156,7.038315e-08,1.815387e-06,ENSG00000213366.8,GSTM2,1,110210644,110252171, -14.095039
-3.8081806,2.327186e-22,2.826174e-19,ENSG00000156508.13,EEF1A1,6, 74225473, 74233520, -14.008015
-3.8078416,1.106851e-05,1.137528e-04,ENSG00000197182.8,FLJ27365,22, 46449749, 46509808, -14.004724
-3.7546555,1.016195e-04,7.130001e-04,ENSG00000185522.4,C11orf35,11,   554855,   560779, -13.497829
-3.7392328,2.734530e-04,1.581989e-03,ENSG00000116176.6,TPSG1,16,  1271651,  1275257, -13.354303
-3.7170306,4.408649e-09,1.862191e-07,ENSG00000157322.12,CLEC18A,16, 69984810, 69998141, -13.150362
-3.6614815,4.788976e-09,2.002160e-07,ENSG00000203392.2,AC105020.1,15, 75970672, 75973093, -12.653649
-3.6559248,9.925928e-03,2.902064e-02,ENSG00000224389.4,C4B,6, 31982539, 32003195, -12.605005
-3.6547875,8.255598e-04,3.849833e-03,ENSG00000066230.6,SLC9A3,5,   473425,   524447, -12.595073
-3.6467583,2.363128e-06,3.245276e-05,ENSG00000204257.10,HLA-DMA,6, 32916390, 32936871, -12.525170
-3.6374612,1.197125e-04,8.087950e-04,ENSG00000162004.12,CCDC78,16,   772582,   776954, -12.444714
-3.6302572,7.914947e-04,3.725355e-03,ENSG00000218416.3,AC110619.2,2,241388732,241396131, -12.382728
-3.6257490,6.571935e-10,3.893204e-08,ENSG00000175265.13,GOLGA8A,15, 34671269, 34880704, -12.344094
-3.6160861,2.562710e-07,5.335197e-06,ENSG00000173991.5,TCAP,17, 37820440, 37822808, -12.261691
-3.6134868,3.082847e-05,2.664670e-04,ENSG00000168255.14,POLR2J3,7,102178365,102213103, -12.239619
-3.6040669,1.112748e-07,2.645363e-06,ENSG00000163794.6,UCN,2, 27530268, 27531313, -12.159963
-3.5989862,7.757703e-04,3.668170e-03,ENSG00000150667.6,FSIP1,15, 39892232, 40075031, -12.117215
-3.5952277,1.028239e-06,1.640188e-05,ENSG00000029993.10,HMGB3,X,150148982,150159248, -12.085688
-3.5874955,3.948454e-10,2.615492e-08,ENSG00000114383.5,TUSC2,3, 50357458, 50365682, -12.021088
-3.5719790,5.324097e-09,2.185579e-07,ENSG00000243716.6,NPIPB5,16, 22490442, 22547842, -11.892491
-3.5686424,1.053534e-08,3.838286e-07,ENSG00000196460.8,RFX8,2,102013823,102091165, -11.865018
-3.5640416,8.896965e-07,1.470017e-05,ENSG00000162383.7,SLC1A7,1, 53552855, 53608289, -11.827241
-3.5539368,3.043995e-06,3.969360e-05,ENSG00000184110.10,EIF3C,16, 28699879, 28747051, -11.744691
-3.5460355,4.865364e-09,2.025798e-07,ENSG00000162461.7,SLC25A34,1, 16062900, 16067891, -11.680544
-3.5441609,3.387241e-07,6.743479e-06,ENSG00000204642.9,HLA-F,6, 29690552, 29706305, -11.665376
-3.5437643,2.376504e-08,7.431931e-07,ENSG00000204790.8,CBWD6,9, 69204538, 69269662, -11.662170
-3.5405560,5.660824e-08,1.497190e-06,ENSG00000100918.8,REC8,14, 24641062, 24649463, -11.636264
-3.5229390,3.676156e-08,1.042624e-06,ENSG00000256525.2,POLG2,17, 62473902, 62493154, -11.495035
-3.5141616,8.573208e-05,6.206857e-04,ENSG00000167549.14,CORO6,17, 27941774, 27949925, -11.425311
-3.5139191,8.525240e-06,9.135171e-05,ENSG00000149582.11,TMEM25,11,118401756,118417995, -11.423391
-3.4859967,2.090275e-04,1.269762e-03,ENSG00000196565.8,HBG2,11,  5274420,  5667019, -11.204425
-3.4710901,1.274443e-13,3.376812e-11,ENSG00000214706.6,IFRD2,3, 50325163, 50330349, -11.089251
-3.4681443,5.564419e-09,2.271436e-07,ENSG00000075826.12,SEC31B,10,102246399,102289628, -11.066632
-3.4593582,1.192280e-04,8.066435e-04,ENSG00000188818.8,ZDHHC11,5,   710471,   851101, -10.999440
-3.4551620,3.590905e-17,2.378648e-14,ENSG00000109686.12,SH3D19,4,152023903,152246784, -10.967494
-3.4487346,5.266938e-14,1.744434e-11,ENSG00000225190.4,PLEKHM1,17, 43513266, 43568115, -10.918741
-3.4316667,3.363389e-20,3.063416e-17,ENSG00000168028.9,RPSA,3, 39448180, 39454033, -10.790327
-3.4217584,6.232916e-03,1.988883e-02,ENSG00000076344.11,RGS11,16,   318300,   325980, -10.716474
-3.4125344,8.005308e-04,3.758420e-03,ENSG00000162747.5,FCGR3B,1,161592986,161601753, -10.648176
-3.3880566,2.447269e-05,2.192013e-04,ENSG00000151650.7,VENTX,10,135050908,135055433, -10.469036
-3.3757129,1.260933e-09,6.831070e-08,ENSG00000196313.7,POM121,7, 72349936, 72421979, -10.379845
-3.3676309,1.742140e-03,7.058160e-03,ENSG00000206077.6,ZDHHC11B,5,   710475,   767067, -10.321859
-3.3615997,6.295190e-04,3.078517e-03,ENSG00000174788.5,PCP2,19,  7696497,  7698634, -10.278799
-3.3424452,6.114095e-03,1.957397e-02,ENSG00000162482.4,AKR7A3,1, 19609052, 19615744, -10.143230
-3.3408796,4.440168e-08,1.223187e-06,ENSG00000196502.7,SULT1A1,16, 28616903, 28634946, -10.132229
-3.3367636,1.729422e-02,4.525648e-02,ENSG00000173467.4,AGR3,7, 16899029, 16921611, -10.103363
-3.3354462,3.401784e-06,4.310799e-05,ENSG00000100276.9,RASL10A,22, 29708922, 29715668, -10.094140
-3.3276628,3.324341e-24,8.074269e-21,ENSG00000196262.9,PPIA,7, 44836279, 44864163, -10.039829
-3.3248975,8.365645e-03,2.529306e-02,ENSG00000165810.12,BTNL9,5,180467225,180488523, -10.020604
-3.3200586,9.660782e-09,3.582356e-07,ENSG00000222046.2,DCDC2B,1, 32674695, 32681797,  -9.987050
-3.3097490,1.592709e-10,1.282351e-08,ENSG00000204386.6,NEU1,6, 31825436, 31830683,  -9.915936
-3.2923401,1.429675e-04,9.301187e-04,ENSG00000237683.5,AL627309.1,1,   134901,   139379,  -9.797001
-3.2743222,8.596499e-05,6.217210e-04,ENSG00000269515.1,AL137026.1,10, 44873687, 44878739,  -9.675406
-3.2716874,4.163679e-06,5.073352e-05,ENSG00000203896.5,LIME1,20, 62366815, 62370456,  -9.657752
-3.2698360,1.698580e-04,1.071576e-03,ENSG00000120075.5,HOXB5,17, 46668619, 46671323,  -9.645366
-3.2565729,1.098438e-03,4.873665e-03,ENSG00000158578.14,ALAS2,X, 55035488, 55057497,  -9.557100
-3.2479890,4.092259e-03,1.412183e-02,ENSG00000130595.12,TNNT3,11,  1940792,  1959936,  -9.500405
-3.2477439,7.242009e-07,1.241621e-05,ENSG00000220201.3,ZGLP1,19, 10415479, 10420556,  -9.498791
-3.2466467,2.687004e-04,1.558826e-03,ENSG00000168477.13,TNXB,6, 32008931, 32083111,  -9.491569
-3.2422845,1.885931e-03,7.527711e-03,ENSG00000115648.9,MLPH,2,238394071,238463961,  -9.462914
-3.2421953,1.763177e-03,7.125564e-03,ENSG00000149451.13,ADAM33,20,  3648612,  3662893,  -9.462329
-3.2421930,2.053810e-05,1.900747e-04,ENSG00000197768.6,C9orf173,9,140145713,140147934,  -9.462314
-3.2303943,3.861784e-05,3.226937e-04,ENSG00000166762.12,CATSPER2,15, 43920701, 43960316,  -9.385244
-3.2185697,2.989424e-04,1.693642e-03,ENSG00000126262.4,FFAR2,19, 35934809, 35942669,  -9.308636
-3.2122297,1.332074e-07,3.076437e-06,ENSG00000205246.4,RPSAP58,19, 23945807, 24010937,  -9.267818
-3.2090006,7.149872e-11,6.594626e-09,ENSG00000266714.2,MYO15B,17, 73584139, 73622929,  -9.247097
-3.2072080,1.302500e-04,8.643595e-04,ENSG00000213199.3,ASIC3,7,150745379,150749843,  -9.235615
-3.1898840,1.179686e-10,9.995095e-09,ENSG00000215252.7,GOLGA8B,15, 34817408, 34880704,  -9.125376
-3.1875251,1.130716e-06,1.760461e-05,ENSG00000250067.7,YJEFN3,19, 19627036, 19648390,  -9.110468
-3.1827259,7.542871e-05,5.588320e-04,ENSG00000171747.4,LGALS4,19, 39292311, 39304004,  -9.080211
-3.1759139,6.362176e-04,3.105023e-03,ENSG00000187045.12,TMPRSS6,22, 37461476, 37505603,  -9.037438
-3.1725110,1.069529e-07,2.550940e-06,ENSG00000073605.14,GSDMB,17, 38060848, 38076107,  -9.016147
-3.1674546,5.156114e-03,1.702312e-02,ENSG00000205517.8,RGL3,19, 11495017, 11530018,  -8.984602
-3.1489852,2.232007e-03,8.621003e-03,ENSG00000146453.8,PNLDC1,6,160221298,160241736,  -8.870314
-3.1388344,7.235092e-07,1.241621e-05,ENSG00000125895.5,TMEM74B,20,  1161205,  1166059,  -8.808122
-3.1286956,1.620136e-14,6.213223e-12,ENSG00000112511.13,PHF1,6, 33378176, 33384230,  -8.746438
-3.1277877,1.503098e-07,3.406632e-06,ENSG00000142102.11,ATHL1,11,   289135,   296107,  -8.740935
-3.1223871,2.837525e-09,1.339949e-07,ENSG00000246922.4,UBAP1L,15, 65385338, 65407535,  -8.708276
-3.1106422,2.666912e-13,6.587271e-11,ENSG00000142188.12,TMEM50B,21, 34804792, 34852318,  -8.637670
-3.1071317,1.256198e-05,1.261652e-04,ENSG00000100156.6,SLC16A8,22, 38474141, 38480100,  -8.616677
-3.0860446,7.272840e-08,1.849688e-06,ENSG00000147174.7,ACRC,X, 70798261, 70833433,  -8.491648
-3.0805871,4.429535e-07,8.340002e-06,ENSG00000105341.14,ATP5SL,19, 41937223, 41946622,  -8.459586
-3.0782629,3.530594e-09,1.597868e-07,ENSG00000160973.7,FOXH1,8,145698795,145701718,  -8.445969
-3.0739669,3.935343e-04,2.113887e-03,ENSG00000115257.11,PCSK4,19,  1481427,  1490751,  -8.420856
-3.0684923,1.371022e-04,9.015663e-04,ENSG00000158517.9,NCF1,7, 74188309, 74203659,  -8.388962
-3.0658475,9.168101e-05,6.533337e-04,ENSG00000205869.2,KRTAP5-1,11,  1605572,  1606513,  -8.373597
-3.0605465,2.635587e-13,6.587271e-11,ENSG00000147123.10,NDUFB11,X, 47001615, 47004903,  -8.342886
-3.0602913,4.752775e-10,3.011399e-08,ENSG00000233927.4,RPS28,19,  8386042,  8388224,  -8.341410
-3.0468461,3.056225e-03,1.114574e-02,ENSG00000140287.6,HDC,15, 50534144, 50558223,  -8.264034
-3.0464414,3.278688e-04,1.819509e-03,ENSG00000099840.9,IZUMO4,19,  2096380,  2099592,  -8.261715
-3.0431270,2.677645e-03,9.995215e-03,ENSG00000180777.9,ANKRD30B,18, 14728271, 14852737,  -8.242757
-3.0392138,6.685247e-04,3.236681e-03,ENSG00000215915.5,ATAD3C,1,  1385069,  1405538,  -8.220429
-3.0358628,1.141047e-03,5.034355e-03,ENSG00000169885.5,CALML6,1,  1846266,  1848735,  -8.201358
-3.0184590,2.759341e-21,2.872277e-18,ENSG00000089009.11,RPL6,12,112842994,112856642,  -8.103016
-3.0009153,1.857580e-06,2.635883e-05,ENSG00000140398.9,NEIL1,15, 75639296, 75647592,  -8.005077
-2.9987217,1.648850e-10,1.320257e-08,ENSG00000204344.10,STK19,6, 31938868, 31950598,  -7.992915
-2.9954083,9.958308e-04,4.478813e-03,ENSG00000102287.12,GABRE,X,151121596,151143152,  -7.974579
-2.9916890,3.775440e-06,4.694495e-05,ENSG00000142303.9,ADAMTS10,19,  8645126,  8675620,  -7.954046
-2.9902194,6.921309e-05,5.188490e-04,ENSG00000114270.11,COL7A1,3, 48601506, 48632700,  -7.945948
-2.9711473,1.306183e-02,3.623032e-02,ENSG00000104899.4,AMH,19,  2249308,  2252072,  -7.841596
-2.9612570,1.883255e-02,4.840330e-02,ENSG00000106484.10,MEST,7,130126012,130146133,  -7.788022
-2.9563534,2.084215e-08,6.646227e-07,ENSG00000101104.8,PABPC1L,20, 43538703, 43587676,  -7.761597
-2.9550284,1.570312e-07,3.531507e-06,ENSG00000240038.2,AMY2B,1,104096437,104122156,  -7.754471
-2.9535868,7.827352e-04,3.698703e-03,ENSG00000130518.12,KIAA1683,19, 18367908, 18385319,  -7.746726
-2.9509021,4.661571e-06,5.572853e-05,ENSG00000138316.6,ADAMTS14,10, 72432559, 72522197,  -7.732324
-2.9449662,1.076824e-10,9.230912e-09,ENSG00000139631.14,CSAD,12, 53551447, 53575135,  -7.700575
-2.9415095,3.992611e-08,1.116782e-06,ENSG00000152433.10,ZNF547,19, 57874845, 57890933,  -7.682146
-2.9355094,6.648728e-04,3.222212e-03,ENSG00000176956.8,LY6H,8,144239331,144242128,  -7.650263
-2.9304807,2.624016e-06,3.527656e-05,ENSG00000078814.11,MYH7B,20, 33563206, 33590240,  -7.623644
-2.9291449,5.696255e-04,2.839943e-03,ENSG00000184227.3,ACOT1,14, 74003818, 74010498,  -7.616588
-2.9272539,1.199857e-03,5.232423e-03,ENSG00000010310.4,GIPR,19, 46171502, 46186982,  -7.606611
-2.9264803,6.977171e-10,4.083467e-08,ENSG00000094631.14,HDAC6,X, 48659784, 48683392,  -7.602534
-2.9258383,8.546882e-16,4.613101e-13,ENSG00000140988.11,RPS2,16,  2012053,  2014861,  -7.599152
-2.9242526,7.293075e-07,1.247441e-05,ENSG00000198814.8,GK,X, 30671476, 30748725,  -7.590804
-2.9237290,4.964554e-15,2.333821e-12,ENSG00000115268.5,RPS15,19,  1438358,  1440583,  -7.588049
-2.9214104,2.026032e-06,2.849938e-05,ENSG00000159588.10,CCDC17,1, 46085716, 46089729,  -7.575864
-2.9207536,6.411257e-03,2.035539e-02,ENSG00000148513.13,ANKRD30A,10, 37414785, 37673039,  -7.572416
-2.9199619,1.763408e-06,2.519426e-05,ENSG00000213139.3,CRYGS,3,186256230,186264491,  -7.568261
-2.9195621,5.388672e-07,9.779466e-06,ENSG00000173531.11,MST1,3, 49721380, 49726934,  -7.566165
-2.9193133,2.054262e-05,1.900747e-04,ENSG00000164406.7,LEAP2,5,132208014,132210738,  -7.564860
-2.9151071,1.550515e-11,1.894889e-09,ENSG00000258890.2,CEP95,17, 62502706, 62538579,  -7.542836
-2.9103303,4.820380e-19,3.697231e-16,ENSG00000114391.8,RPL24,3,101399935,101405626,  -7.517903
-2.9077907,2.208628e-05,2.020485e-04,ENSG00000140839.7,CLEC18B,16, 74442529, 74455368,  -7.504681
-2.9071661,8.515476e-05,6.177005e-04,ENSG00000160838.9,LRRC71,1,156890442,156902886,  -7.501432
-2.9069388,2.092444e-12,3.630141e-10,ENSG00000204590.8,GNL1,6, 30509154, 30524951,  -7.500250
-2.9047531,3.837268e-07,7.417781e-06,ENSG00000196976.5,LAGE3,X,153706028,153707596,  -7.488896
-2.9023873,1.805632e-10,1.416778e-08,ENSG00000167702.7,KIFC2,8,145691426,145699585,  -7.476625
-2.8971302,1.048537e-07,2.513213e-06,ENSG00000148300.7,REXO4,9,136271186,136283164,  -7.449431
-2.8817090,2.175584e-06,3.025266e-05,ENSG00000239382.6,ALKBH6,19, 36500022, 36505141,  -7.370227
-2.8731888,2.118782e-05,1.954366e-04,ENSG00000121716.14,PILRB,7, 99933737, 99965356,  -7.326828
-2.8721638,9.562463e-07,1.548711e-05,ENSG00000165359.10,DDX26B,X,134654584,134716435,  -7.321625
-2.8681931,3.125210e-08,9.200745e-07,ENSG00000204348.5,DXO,6, 31937587, 31940069,  -7.301501
-2.8680637,7.309370e-09,2.832964e-07,ENSG00000117289.7,TXNIP,1,145438469,145442635,  -7.300846
-2.8651611,1.292913e-02,3.591392e-02,ENSG00000167676.3,PLIN4,19,  4502204,  4517716,  -7.286172
-2.8607210,3.449125e-07,6.829361e-06,ENSG00000179698.9,KIAA1875,8,145162629,145173218,  -7.263783
-2.8541449,9.224913e-04,4.222194e-03,ENSG00000145107.11,TM4SF19,3,196046213,196065374,  -7.230748
-2.8526301,2.180973e-06,3.029868e-05,ENSG00000101049.10,SGK2,20, 42187608, 42216877,  -7.223160
-2.8504328,9.575504e-04,4.341749e-03,ENSG00000117407.12,ARTN,1, 44398992, 44402913,  -7.212167
-2.8480379,3.400536e-06,4.310799e-05,ENSG00000213901.6,SLC23A3,2,219940051,220035549,  -7.200205
-2.8438954,6.971354e-07,1.209447e-05,ENSG00000178896.6,EXOSC4,8,145133529,145135550,  -7.179560
-2.8436460,2.143923e-09,1.044682e-07,ENSG00000107281.5,NPDC1,9,139933922,139940655,  -7.178319
-2.8431239,2.525416e-08,7.813777e-07,ENSG00000108106.9,UBE2S,19, 55912652, 55919145,  -7.175721
-2.8402411,5.030500e-10,3.146329e-08,ENSG00000179979.7,CRIPAK,4,  1385340,  1389780,  -7.161397
-2.8381931,5.839162e-09,2.363725e-07,ENSG00000164877.14,MICALL2,7,  1468101,  1499138,  -7.151238
-2.8359193,2.951345e-13,7.168325e-11,ENSG00000068400.9,GRIPAP1,X, 48830134, 48858675,  -7.139976
-2.8354298,2.304021e-04,1.374959e-03,ENSG00000176884.10,GRIN1,9,140032842,140063207,  -7.137554
-2.8282045,3.654072e-07,7.109586e-06,ENSG00000178685.9,PARP10,8,145051321,145086940,  -7.101897
-2.8193669,5.117968e-04,2.604195e-03,ENSG00000171786.5,NHLH1,1,160336857,160342638,  -7.058526
-2.8177818,2.335314e-04,1.389650e-03,ENSG00000103269.9,RHBDL1,16,   725666,   728268,  -7.050775
-2.8153118,4.616300e-13,9.893139e-11,ENSG00000108773.6,KAT2A,17, 40265126, 40273376,  -7.038714
-2.8145461,4.682414e-03,1.572277e-02,ENSG00000136883.8,KIF12,9,116848406,116861507,  -7.034979
-2.8084170,1.282160e-11,1.639027e-09,ENSG00000160072.15,ATAD3B,1,  1407143,  1433228,  -7.005155
-2.8004332,5.080194e-10,3.150369e-08,ENSG00000189266.7,PNRC2,1, 24285599, 24289952,  -6.966496
-2.7967015,4.959127e-11,4.949956e-09,ENSG00000131795.8,RBM8A,1,145507598,145513536,  -6.948500
-2.7959604,1.194124e-03,5.213293e-03,ENSG00000146054.13,TRIM7,5,180620924,180632293,  -6.944931
-2.7807076,4.434061e-10,2.884713e-08,ENSG00000198695.2,MT-ND6,MT,    14149,    14673,  -6.871893
-2.7790548,1.985118e-08,6.414438e-07,ENSG00000154016.9,GRAP,17, 18923986, 18950950,  -6.864025
-2.7732254,2.188067e-07,4.675469e-06,ENSG00000128652.7,HOXD3,2,177001340,177037830,  -6.836346
-2.7520049,3.304256e-04,1.830910e-03,ENSG00000184163.3,FAM132A,1,  1177826,  1182102,  -6.736526
-2.7476862,8.895036e-04,4.096156e-03,ENSG00000197165.6,SULT1A2,16, 28603264, 28608430,  -6.716391
-2.7450633,1.001383e-07,2.416085e-06,ENSG00000140859.11,KIFC3,16, 57792129, 57896957,  -6.704191
-2.7429247,4.212035e-06,5.115166e-05,ENSG00000183798.4,EMILIN3,20, 39988606, 39995467,  -6.694261
-2.7401499,7.462678e-07,1.274189e-05,ENSG00000089820.11,ARHGAP4,X,153172821,153200452,  -6.681397
-2.7312664,1.379365e-10,1.135677e-08,ENSG00000099326.4,MZF1,19, 59073298, 59084942,  -6.640383
-2.7300257,4.591606e-10,2.947730e-08,ENSG00000214021.11,TTLL3,3,  9849770,  9896822,  -6.634675
-2.7273554,1.078259e-14,4.621609e-12,ENSG00000171863.8,RPS7,2,  3622795,  3628509,  -6.622406
-2.7226379,1.722457e-05,1.648153e-04,ENSG00000133246.7,PRAM1,19,  8554940,  8567996,  -6.600787
-2.7204468,1.026192e-05,1.067543e-04,ENSG00000079974.13,RABL2B,22, 51205929, 51222091,  -6.590769
-2.7072203,1.659965e-10,1.321895e-08,ENSG00000136682.10,CBWD2,2,114195268,114253766,  -6.530621
-2.7006006,3.683212e-15,1.789182e-12,ENSG00000221978.7,CCNL2,1,  1321091,  1334708,  -6.500725
-2.6977851,4.272314e-05,3.501711e-04,ENSG00000169715.10,MT1E,16, 56659387, 56661024,  -6.488051
